userid,courseid,quizid,attemptid,raw_timefinish,local_timefinish
61,142,145,,,
61,142,153,,,
61,142,154,,,
61,142,191,,,
61,142,192,,,
61,142,216,,,
61,142,217,,,
61,142,249,,,
68,142,129,,,
68,142,130,,,
68,142,131,,,
68,142,132,,,
68,142,140,,,
68,142,141,,,
68,142,144,,,
68,142,145,,,
68,142,153,,,
68,142,154,,,
68,142,191,,,
68,142,192,,,
68,142,216,,,
68,142,217,,,
68,142,249,,,
1198,142,129,2079,1769958187,2026-02-01 22:03:07
1198,142,130,2138,1770012097,2026-02-02 13:01:37
1198,142,131,2166,1770014040,2026-02-02 13:34:00
1198,142,132,4823,1775446594,2026-04-06 10:36:34
1198,142,140,4573,1775144283,2026-04-02 22:38:03
1198,142,141,4577,1775145942,2026-04-02 23:05:42
1198,142,144,3532,1774248189,2026-03-23 13:43:09
1198,142,145,3558,1775302921,2026-04-04 18:42:01
1198,142,153,2961,1773642266,2026-03-16 13:24:26
1198,142,154,3570,1774249676,2026-03-23 14:07:56
1198,142,191,3590,1774853591,2026-03-30 13:53:11
1198,142,191,4552,1775411543,2026-04-06 00:52:23
1198,142,192,4353,1775399277,2026-04-05 21:27:57
1198,142,216,4357,1775410911,2026-04-06 00:41:51
1198,142,217,4366,1775411265,2026-04-06 00:47:45
1198,142,249,4868,1775461548,2026-04-06 14:45:48
1199,142,129,2117,1770011740,2026-02-02 12:55:40
1199,142,130,2115,1770011921,2026-02-02 12:58:41
1199,142,131,2134,1770012019,2026-02-02 13:00:19
1199,142,132,,,
1199,142,140,2548,1774707454,2026-03-28 21:17:34
1199,142,141,4258,1774710080,2026-03-28 22:01:20
1199,142,144,3541,1774802122,2026-03-29 23:35:22
1199,142,145,4583,1775322133,2026-04-05 00:02:13
1199,142,153,2957,1774844315,2026-03-30 11:18:35
1199,142,154,4372,1774860025,2026-03-30 15:40:25
1199,142,191,4280,1774851340,2026-03-30 13:15:40
1199,142,192,4347,1774856776,2026-03-30 14:46:16
1199,142,216,,,
1199,142,217,,,
1199,142,249,4863,1775461541,2026-04-06 14:45:41
1200,142,129,2335,1771323678,2026-02-17 17:21:18
1200,142,130,2336,1772512392,2026-03-03 11:33:12
1200,142,130,4846,1775451284,2026-04-06 11:54:44
1200,142,131,2385,1772513337,2026-03-03 11:48:57
1200,142,132,2337,1775452990,2026-04-06 12:23:10
1200,142,140,2362,1772511152,2026-03-03 11:12:32
1200,142,140,2391,1772513827,2026-03-03 11:57:07
1200,142,141,2378,1772513407,2026-03-03 11:50:07
1200,142,144,4311,1774852329,2026-03-30 13:32:09
1200,142,145,4333,1774852887,2026-03-30 13:41:27
1200,142,153,4346,1774853397,2026-03-30 13:49:57
1200,142,154,4349,1774853584,2026-03-30 13:53:04
1200,142,191,4339,1774853043,2026-03-30 13:44:03
1200,142,192,4343,1774853222,2026-03-30 13:47:02
1200,142,216,,,
1200,142,217,,,
1200,142,249,4879,1775461556,2026-04-06 14:45:56
1201,142,129,2118,1770013502,2026-02-02 13:25:02
1201,142,130,2121,1770013837,2026-02-02 13:30:37
1201,142,131,,,
1201,142,132,2124,1772509132,2026-03-03 10:38:52
1201,142,140,2353,1772511970,2026-03-03 11:26:10
1201,142,141,2382,1772513988,2026-03-03 11:59:48
1201,142,144,2392,1772519451,2026-03-03 13:30:51
1201,142,144,3593,1775320626,2026-04-04 23:37:06
1201,142,144,4719,1775321732,2026-04-04 23:55:32
1201,142,144,4827,1775447432,2026-04-06 10:50:32
1201,142,145,2395,1775373985,2026-04-05 14:26:25
1201,142,153,2556,1773642168,2026-03-16 13:22:48
1201,142,153,4733,1775376773,2026-04-05 15:12:53
1201,142,153,4736,1775377454,2026-04-05 15:24:14
1201,142,154,2934,1773580376,2026-03-15 20:12:56
1201,142,154,4761,1775394576,2026-04-05 20:09:36
1201,142,191,3504,1774246184,2026-03-23 13:09:44
1201,142,192,3514,1774247279,2026-03-23 13:27:59
1201,142,216,,,
1201,142,217,4375,1774864264,2026-03-30 16:51:04
1201,142,249,4874,1775461553,2026-04-06 14:45:53
1202,142,129,2092,1770002910,2026-02-02 10:28:30
1202,142,130,2095,1770007593,2026-02-02 11:46:33
1202,142,130,4807,1775439696,2026-04-06 08:41:36
1202,142,131,2126,1770012482,2026-02-02 13:08:02
1202,142,132,2157,1770013464,2026-02-02 13:24:24
1202,142,140,2347,1775403607,2026-04-05 22:40:07
1202,142,141,2544,1775408921,2026-04-06 00:08:41
1202,142,144,2547,1774247583,2026-03-23 13:33:03
1202,142,144,4805,1775436191,2026-04-06 07:43:11
1202,142,145,3525,1774247794,2026-03-23 13:36:34
1202,142,153,2952,1773641682,2026-03-16 13:14:42
1202,142,154,2959,1773641824,2026-03-16 13:17:04
1202,142,191,3544,1774842683,2026-03-30 10:51:23
1202,142,192,4276,1774844050,2026-03-30 11:14:10
1202,142,216,,,
1202,142,217,,,
1202,142,249,4872,1775461551,2026-04-06 14:45:51
1203,142,129,2112,1770013394,2026-02-02 13:23:14
1203,142,130,2127,1770011957,2026-02-02 12:59:17
1203,142,131,2139,1770012135,2026-02-02 13:02:15
1203,142,132,2144,1772509823,2026-03-03 10:50:23
1203,142,140,2366,1772512913,2026-03-03 11:41:53
1203,142,141,2388,1772514621,2026-03-03 12:10:21
1203,142,144,2469,1772701856,2026-03-05 16:10:56
1203,142,145,2534,1773591131,2026-03-15 23:12:11
1203,142,153,2943,1774189550,2026-03-22 21:25:50
1203,142,154,2949,1773631764,2026-03-16 10:29:24
1203,142,191,3505,1774837340,2026-03-30 09:22:20
1203,142,192,4274,1774840124,2026-03-30 10:08:44
1203,142,216,4338,1775444059,2026-04-06 09:54:19
1203,142,217,,,
1203,142,249,4881,1775461558,2026-04-06 14:45:58
1204,142,129,2073,1769952110,2026-02-01 20:21:50
1204,142,130,2074,1769952503,2026-02-01 20:28:23
1204,142,131,2076,1769952900,2026-02-01 20:35:00
1204,142,132,2075,1772510095,2026-03-03 10:54:55
1204,142,140,2357,1772550255,2026-03-03 22:04:15
1204,142,140,4566,1775137026,2026-04-02 20:37:06
1204,142,141,2459,1772550673,2026-03-03 22:11:13
1204,142,141,4568,1775137992,2026-04-02 20:53:12
1204,142,144,2549,1773641256,2026-03-16 13:07:36
1204,142,144,4569,1775228370,2026-04-03 21:59:30
1204,142,145,3487,1775229011,2026-04-03 22:10:11
1204,142,153,2954,1773642347,2026-03-16 13:25:47
1204,142,154,3542,1774248083,2026-03-23 13:41:23
1204,142,191,3511,1774246606,2026-03-23 13:16:46
1204,142,192,3523,1774830379,2026-03-30 07:26:19
1204,142,216,,,
1204,142,217,,,
1204,142,249,4878,1775461556,2026-04-06 14:45:56
1205,142,129,2059,1769828559,2026-01-31 10:02:39
1205,142,129,2060,1769828842,2026-01-31 10:07:22
1205,142,129,2061,1769828877,2026-01-31 10:07:57
1205,142,130,2062,1769831473,2026-01-31 10:51:13
1205,142,130,2064,1769831559,2026-01-31 10:52:39
1205,142,131,2087,1770003103,2026-02-02 10:31:43
1205,142,131,2111,1770012660,2026-02-02 13:11:00
1205,142,132,2342,1771905117,2026-02-24 10:51:57
1205,142,140,2524,1773541001,2026-03-15 09:16:41
1205,142,141,2525,1773541082,2026-03-15 09:18:02
1205,142,144,2527,1773544225,2026-03-15 10:10:25
1205,142,144,4769,1775399935,2026-04-05 21:38:55
1205,142,145,3527,1774247337,2026-03-23 13:28:57
1205,142,153,2951,1773641140,2026-03-16 13:05:40
1205,142,154,2956,1773641793,2026-03-16 13:16:33
1205,142,191,4295,1774850252,2026-03-30 12:57:32
1205,142,192,4296,1774850410,2026-03-30 13:00:10
1205,142,216,4352,1774855881,2026-03-30 14:31:21
1205,142,217,4373,1774859920,2026-03-30 15:38:40
1205,142,249,4886,1775461568,2026-04-06 14:46:08
1206,142,129,2119,1775448361,2026-04-06 11:06:01
1206,142,130,2122,1770011857,2026-02-02 12:57:37
1206,142,131,2129,1770011942,2026-02-02 12:59:02
1206,142,132,,,
1206,142,140,,,
1206,142,141,,,
1206,142,144,,,
1206,142,145,,,
1206,142,153,3571,1774851637,2026-03-30 13:20:37
1206,142,154,4310,1774851876,2026-03-30 13:24:36
1206,142,191,3582,1774851650,2026-03-30 13:20:50
1206,142,192,4309,1774851810,2026-03-30 13:23:30
1206,142,216,4350,1774859953,2026-03-30 15:39:13
1206,142,217,,,
1206,142,249,4873,1775461551,2026-04-06 14:45:51
1207,142,129,,,
1207,142,130,,,
1207,142,131,,,
1207,142,132,,,
1207,142,140,,,
1207,142,141,,,
1207,142,144,,,
1207,142,145,,,
1207,142,153,,,
1207,142,154,,,
1207,142,191,,,
1207,142,192,,,
1207,142,216,,,
1207,142,217,,,
1207,142,249,,,
1208,142,129,2108,1770010004,2026-02-02 12:26:44
1208,142,129,4775,1775399911,2026-04-05 21:38:31
1208,142,130,2109,1770011123,2026-02-02 12:45:23
1208,142,130,4777,1775402703,2026-04-05 22:25:03
1208,142,131,4283,1774846909,2026-03-30 12:01:49
1208,142,131,4784,1775404792,2026-04-05 22:59:52
1208,142,132,4285,1774847394,2026-03-30 12:09:54
1208,142,132,4789,1775405744,2026-04-05 23:15:44
1208,142,140,4286,1774848176,2026-03-30 12:22:56
1208,142,140,4791,1775406942,2026-04-05 23:35:42
1208,142,141,4287,1774848341,2026-03-30 12:25:41
1208,142,144,3584,1774848427,2026-03-30 12:27:07
1208,142,145,4288,1774848493,2026-03-30 12:28:13
1208,142,153,4291,1774849247,2026-03-30 12:40:47
1208,142,153,4819,1775446910,2026-04-06 10:41:50
1208,142,154,4292,1774849397,2026-03-30 12:43:17
1208,142,154,4828,1775448262,2026-04-06 11:04:22
1208,142,191,4293,1774849189,2026-03-30 12:39:49
1208,142,192,4294,1774849224,2026-03-30 12:40:24
1208,142,216,,,
1208,142,217,,,
1208,142,249,4890,1775461583,2026-04-06 14:46:23
1209,142,129,2169,1770013690,2026-02-02 13:28:10
1209,142,130,2170,1770013902,2026-02-02 13:31:42
1209,142,131,2171,1770013990,2026-02-02 13:33:10
1209,142,132,2172,1770014108,2026-02-02 13:35:08
1209,142,140,2364,1772512559,2026-03-03 11:35:59
1209,142,141,2389,1772513603,2026-03-03 11:53:23
1209,142,144,2552,1773641884,2026-03-16 13:18:04
1209,142,145,2551,1773642086,2026-03-16 13:21:26
1209,142,153,2963,1773643306,2026-03-16 13:41:46
1209,142,154,2996,1775139498,2026-04-02 21:18:18
1209,142,191,4572,1775139595,2026-04-02 21:19:55
1209,142,192,4326,1774852765,2026-03-30 13:39:25
1209,142,216,4320,1774858495,2026-03-30 15:14:55
1209,142,217,4379,1775139765,2026-04-02 21:22:45
1209,142,249,4859,1775461525,2026-04-06 14:45:25
1210,142,129,2053,1769966685,2026-02-02 00:24:45
1210,142,130,2052,1770011883,2026-02-02 12:58:03
1210,142,130,4732,1775376215,2026-04-05 15:03:35
1210,142,131,2131,1770012035,2026-02-02 13:00:35
1210,142,131,4735,1775377515,2026-04-05 15:25:15
1210,142,131,4738,1775377784,2026-04-05 15:29:44
1210,142,132,2054,1770103580,2026-02-03 14:26:20
1210,142,140,3030,1773674817,2026-03-16 22:26:57
1210,142,141,3031,1773676459,2026-03-16 22:54:19
1210,142,144,3414,1774246898,2026-03-23 13:21:38
1210,142,145,3415,1774247355,2026-03-23 13:29:15
1210,142,153,3545,1775379190,2026-04-05 15:53:10
1210,142,154,,,
1210,142,191,3630,1774335546,2026-03-24 13:59:06
1210,142,192,4740,1775379077,2026-04-05 15:51:17
1210,142,216,4318,1774854093,2026-03-30 14:01:33
1210,142,217,4355,1775378048,2026-04-05 15:34:08
1210,142,249,4877,1775461555,2026-04-06 14:45:55
1211,142,129,2091,1770002539,2026-02-02 10:22:19
1211,142,130,2093,1770003832,2026-02-02 10:43:52
1211,142,130,4526,1774957849,2026-03-31 18:50:49
1211,142,131,2099,1770004118,2026-02-02 10:48:38
1211,142,131,4528,1774960299,2026-03-31 19:31:39
1211,142,132,2100,1770012422,2026-02-02 13:07:02
1211,142,132,4529,1774963039,2026-03-31 20:17:19
1211,142,140,4707,1775284865,2026-04-04 13:41:05
1211,142,141,4709,1775286379,2026-04-04 14:06:19
1211,142,144,3524,1774247453,2026-03-23 13:30:53
1211,142,144,4744,1775384380,2026-04-05 17:19:40
1211,142,145,3547,1774248170,2026-03-23 13:42:50
1211,142,145,4750,1775388047,2026-04-05 18:20:47
1211,142,153,3556,1774249535,2026-03-23 14:05:35
1211,142,153,4757,1775390828,2026-04-05 19:07:08
1211,142,154,3589,1775392158,2026-04-05 19:29:18
1211,142,191,4278,1774844201,2026-03-30 11:16:41
1211,142,191,4763,1775397175,2026-04-05 20:52:55
1211,142,192,4279,1774845237,2026-03-30 11:33:57
1211,142,216,4345,1774858978,2026-03-30 15:22:58
1211,142,217,,,
1211,142,249,4876,1775461555,2026-04-06 14:45:55
1212,142,129,2057,1769786168,2026-01-30 22:16:08
1212,142,130,2058,1769869631,2026-01-31 21:27:11
1212,142,130,2779,1773297965,2026-03-12 13:46:05
1212,142,131,2065,1769953404,2026-02-01 20:43:24
1212,142,131,2812,1773301352,2026-03-12 14:42:32
1212,142,132,2077,1769957716,2026-02-01 21:55:16
1212,142,132,2813,1773304688,2026-03-12 15:38:08
1212,142,140,2351,1772638594,2026-03-04 22:36:34
1212,142,140,2887,1773413377,2026-03-13 21:49:37
1212,142,140,4783,1775402178,2026-04-05 22:16:18
1212,142,141,2465,1772642916,2026-03-04 23:48:36
1212,142,141,2888,1773417125,2026-03-13 22:52:05
1212,142,144,2379,1772638479,2026-03-04 22:34:39
1212,142,144,2893,1773462257,2026-03-14 11:24:17
1212,142,145,2367,1772803621,2026-03-06 20:27:01
1212,142,145,2900,1773560837,2026-03-15 14:47:17
1212,142,145,3579,1774250195,2026-03-23 14:16:35
1212,142,153,2553,1773304343,2026-03-12 15:32:23
1212,142,154,2736,1773290988,2026-03-12 11:49:48
1212,142,154,4770,1775399077,2026-04-05 21:24:37
1212,142,191,3506,1774246427,2026-03-23 13:13:47
1212,142,191,4268,1774793673,2026-03-29 21:14:33
1212,142,192,3516,1774247633,2026-03-23 13:33:53
1212,142,192,4277,1774842061,2026-03-30 10:41:01
1212,142,216,4317,1774881139,2026-03-30 21:32:19
1212,142,216,4710,1775289431,2026-04-04 14:57:11
1212,142,217,4377,1774885932,2026-03-30 22:52:12
1212,142,217,4699,1775235829,2026-04-04 00:03:49
1212,142,217,4829,1775449336,2026-04-06 11:22:16
1212,142,249,4885,1775461563,2026-04-06 14:46:03
1213,142,129,2114,1770011739,2026-02-02 12:55:39
1213,142,129,4730,1775372507,2026-04-05 14:01:47
1213,142,130,2123,1770012162,2026-02-02 13:02:42
1213,142,130,3027,1773657708,2026-03-16 17:41:48
1213,142,130,3528,1774248156,2026-03-23 13:42:36
1213,142,131,2145,1770012245,2026-02-02 13:04:05
1213,142,132,2150,1770012406,2026-02-02 13:06:46
1213,142,132,4734,1775377784,2026-04-05 15:29:44
1213,142,140,3554,1774249929,2026-03-23 14:12:09
1213,142,140,4739,1775380061,2026-04-05 16:07:41
1213,142,141,3578,1774251740,2026-03-23 14:42:20
1213,142,144,3588,1774253201,2026-03-23 15:06:41
1213,142,144,4743,1775384968,2026-04-05 17:29:28
1213,142,145,3611,1774280573,2026-03-23 22:42:53
1213,142,145,4751,1775401561,2026-04-05 22:06:01
1213,142,153,4301,1774851310,2026-03-30 13:15:10
1213,142,153,4782,1775404536,2026-04-05 22:55:36
1213,142,154,4308,1774851457,2026-03-30 13:17:37
1213,142,154,4787,1775405863,2026-04-05 23:17:43
1213,142,154,4794,1775407834,2026-04-05 23:50:34
1213,142,154,4797,1775410221,2026-04-06 00:30:21
1213,142,191,4303,1774851145,2026-03-30 13:12:25
1213,142,191,4798,1775412286,2026-04-06 01:04:46
1213,142,192,4304,1774851191,2026-03-30 13:13:11
1213,142,192,4802,1775413752,2026-04-06 01:29:12
1213,142,192,4808,1775438825,2026-04-06 08:27:05
1213,142,216,4327,1774855749,2026-03-30 14:29:09
1213,142,216,4810,1775441809,2026-04-06 09:16:49
1213,142,216,4841,1775452715,2026-04-06 12:18:35
1213,142,217,4365,1775442113,2026-04-06 09:21:53
1213,142,249,4860,1775461533,2026-04-06 14:45:33
1214,142,129,2083,1770000441,2026-02-02 09:47:21
1214,142,129,2096,1770003038,2026-02-02 10:30:38
1214,142,129,4398,1774873934,2026-03-30 19:32:14
1214,142,130,2085,1770001990,2026-02-02 10:13:10
1214,142,130,2089,1770002836,2026-02-02 10:27:16
1214,142,130,2094,1770002956,2026-02-02 10:29:16
1214,142,131,2098,1770004946,2026-02-02 11:02:26
1214,142,131,2101,1770005151,2026-02-02 11:05:51
1214,142,132,2146,1770012494,2026-02-02 13:08:14
1214,142,132,2158,1770012639,2026-02-02 13:10:39
1214,142,140,,,
1214,142,141,,,
1214,142,144,,,
1214,142,145,,,
1214,142,153,,,
1214,142,154,,,
1214,142,191,3580,1774851634,2026-03-30 13:20:34
1214,142,192,4300,1774851645,2026-03-30 13:20:45
1214,142,216,,,
1214,142,217,,,
1214,142,249,4887,1775461574,2026-04-06 14:46:14
1215,142,129,2097,1770012404,2026-02-02 13:06:44
1215,142,130,2156,1770012867,2026-02-02 13:14:27
1215,142,131,2163,1770013087,2026-02-02 13:18:07
1215,142,132,2164,1770013585,2026-02-02 13:26:25
1215,142,140,2372,1772513221,2026-03-03 11:47:01
1215,142,141,2490,1773499480,2026-03-14 21:44:40
1215,142,144,2368,1773499764,2026-03-14 21:49:24
1215,142,145,2526,1773641475,2026-03-16 13:11:15
1215,142,153,2895,1773499275,2026-03-14 21:41:15
1215,142,153,2962,1773642077,2026-03-16 13:21:17
1215,142,154,3469,1774245852,2026-03-23 13:04:12
1215,142,191,3591,1774758843,2026-03-29 11:34:03
1215,142,192,4263,1774759579,2026-03-29 11:46:19
1215,142,216,,,
1215,142,217,,,
1215,142,249,4882,1775461556,2026-04-06 14:45:56
1216,142,129,2110,1770011904,2026-02-02 12:58:24
1216,142,130,2133,1770012539,2026-02-02 13:08:59
1216,142,131,2159,1770012588,2026-02-02 13:09:48
1216,142,132,2160,1770012684,2026-02-02 13:11:24
1216,142,140,3535,1774251362,2026-03-23 14:36:02
1216,142,141,4825,1775449576,2026-04-06 11:26:16
1216,142,144,4839,1775449562,2026-04-06 11:26:02
1216,142,145,4844,1775450356,2026-04-06 11:39:16
1216,142,153,,,
1216,142,154,3583,1774251329,2026-03-23 14:35:29
1216,142,191,3550,1774251313,2026-03-23 14:35:13
1216,142,192,,,
1216,142,216,4334,1774858381,2026-03-30 15:13:01
1216,142,217,,,
1216,142,249,4883,1775461560,2026-04-06 14:46:00
1217,142,129,2168,1770013730,2026-02-02 13:28:50
1217,142,130,,,
1217,142,131,4835,1775449662,2026-04-06 11:27:42
1217,142,132,,,
1217,142,140,4850,1775453875,2026-04-06 12:37:55
1217,142,141,,,
1217,142,144,,,
1217,142,145,,,
1217,142,153,4845,1775450845,2026-04-06 11:47:25
1217,142,154,,,
1217,142,191,,,
1217,142,192,,,
1217,142,216,4324,1774855237,2026-03-30 14:20:37
1217,142,217,,,
1217,142,249,4871,1775461551,2026-04-06 14:45:51
1218,142,129,2103,1770006078,2026-02-02 11:21:18
1218,142,130,2104,1774250473,2026-03-23 14:21:13
1218,142,131,2394,1772520173,2026-03-03 13:42:53
1218,142,132,2352,1772514487,2026-03-03 12:08:07
1218,142,140,2375,1772521636,2026-03-03 14:07:16
1218,142,141,2399,1772523504,2026-03-03 14:38:24
1218,142,144,2401,1772695757,2026-03-05 14:29:17
1218,142,145,2463,1772900751,2026-03-07 23:25:51
1218,142,153,2889,1773417744,2026-03-13 23:02:24
1218,142,154,2890,1773497205,2026-03-14 21:06:45
1218,142,191,,,
1218,142,192,,,
1218,142,216,,,
1218,142,217,,,
1218,142,249,4884,1775461560,2026-04-06 14:46:00
1219,142,129,2066,1769871631,2026-01-31 22:00:31
1219,142,129,2067,1769871674,2026-01-31 22:01:14
1219,142,130,2068,1769873508,2026-01-31 22:31:48
1219,142,130,2069,1769873596,2026-01-31 22:33:16
1219,142,131,2081,1770001665,2026-02-02 10:07:45
1219,142,132,2147,1770012610,2026-02-02 13:10:10
1219,142,140,3024,1773654807,2026-03-16 16:53:27
1219,142,141,3026,1773656993,2026-03-16 17:29:53
1219,142,144,3028,1773659507,2026-03-16 18:11:47
1219,142,145,3029,1773660643,2026-03-16 18:30:43
1219,142,153,3538,1774248577,2026-03-23 13:49:37
1219,142,154,3567,1774250524,2026-03-23 14:22:04
1219,142,191,3581,1774253286,2026-03-23 15:08:06
1219,142,192,3595,1774266220,2026-03-23 18:43:40
1219,142,216,4344,1774854834,2026-03-30 14:13:54
1219,142,217,4360,1774857957,2026-03-30 15:05:57
1219,142,249,4888,1775461578,2026-04-06 14:46:18
1220,142,129,,,
1220,142,130,2078,1769963075,2026-02-01 23:24:35
1220,142,130,4259,1774712736,2026-03-28 22:45:36
1220,142,130,4682,1775212842,2026-04-03 17:40:42
1220,142,131,2154,1770015190,2026-02-02 13:53:10
1220,142,131,4262,1774756203,2026-03-29 10:50:03
1220,142,131,4688,1775215752,2026-04-03 18:29:12
1220,142,132,2173,1772511133,2026-03-03 11:12:13
1220,142,132,4265,1774770706,2026-03-29 14:51:46
1220,142,132,4690,1775221496,2026-04-03 20:04:56
1220,142,140,2377,1772511979,2026-03-03 11:26:19
1220,142,140,4266,1774772990,2026-03-29 15:29:50
1220,142,140,4697,1775232053,2026-04-03 23:00:53
1220,142,141,2381,1772512620,2026-03-03 11:37:00
1220,142,141,4267,1774774887,2026-03-29 16:01:27
1220,142,141,4698,1775233360,2026-04-03 23:22:40
1220,142,144,2386,1772514220,2026-03-03 12:03:40
1220,142,144,4270,1774795338,2026-03-29 21:42:18
1220,142,144,4700,1775235240,2026-04-03 23:54:00
1220,142,145,2476,1775274711,2026-04-04 10:51:51
1220,142,153,2892,1773460387,2026-03-14 10:53:07
1220,142,153,4706,1775284476,2026-04-04 13:34:36
1220,142,154,2894,1773471348,2026-03-14 13:55:48
1220,142,154,4708,1775289752,2026-04-04 15:02:32
1220,142,191,4299,1774852918,2026-03-30 13:41:58
1220,142,191,4711,1775361989,2026-04-05 11:06:29
1220,142,192,4341,1774856169,2026-03-30 14:36:09
1220,142,192,4726,1775365675,2026-04-05 12:07:55
1220,142,216,4368,1774927212,2026-03-31 10:20:12
1220,142,217,4431,1774943871,2026-03-31 14:57:51
1220,142,249,4861,1775461535,2026-04-06 14:45:35
1221,142,129,,,
1221,142,130,,,
1221,142,131,,,
1221,142,132,,,
1221,142,140,,,
1221,142,141,,,
1221,142,144,,,
1221,142,145,,,
1221,142,153,,,
1221,142,154,,,
1221,142,191,3519,1774247659,2026-03-23 13:34:19
1221,142,192,4331,1774853736,2026-03-30 13:55:36
1221,142,216,4354,1774857485,2026-03-30 14:58:05
1221,142,217,,,
1221,142,249,4869,1775461548,2026-04-06 14:45:48
1222,142,129,2120,1770013326,2026-02-02 13:22:06
1222,142,130,2135,1770012012,2026-02-02 13:00:12
1222,142,131,2141,1770012095,2026-02-02 13:01:35
1222,142,132,2356,1772510054,2026-03-03 10:54:14
1222,142,140,2361,1772512249,2026-03-03 11:30:49
1222,142,141,2384,1772513905,2026-03-03 11:58:25
1222,142,144,2462,1774247186,2026-03-23 13:26:26
1222,142,145,3530,1774247617,2026-03-23 13:33:37
1222,142,153,2953,1773644821,2026-03-16 14:07:01
1222,142,154,3574,1774252355,2026-03-23 14:52:35
1222,142,191,4271,1774796952,2026-03-29 22:09:12
1222,142,192,4272,1774797573,2026-03-29 22:19:33
1222,142,216,4335,1775474296,2026-04-06 18:18:16
1222,142,217,5255,1776008659,2026-04-12 22:44:19
1222,142,249,4866,1775461546,2026-04-06 14:45:46
1223,142,129,4759,1775392643,2026-04-05 19:37:23
1223,142,130,2132,1770013507,2026-02-02 13:25:07
1223,142,130,4756,1775391046,2026-04-05 19:10:46
1223,142,131,2162,1770013483,2026-02-02 13:24:43
1223,142,131,4758,1775392530,2026-04-05 19:35:30
1223,142,132,4760,1775394744,2026-04-05 20:12:24
1223,142,140,4767,1775398219,2026-04-05 21:10:19
1223,142,141,4772,1775399159,2026-04-05 21:25:59
1223,142,144,3533,1775403409,2026-04-05 22:36:49
1223,142,145,3540,1774249152,2026-03-23 13:59:12
1223,142,145,3576,1775404567,2026-04-05 22:56:07
1223,142,153,4790,1775408857,2026-04-06 00:07:37
1223,142,154,4801,1775415924,2026-04-06 02:05:24
1223,142,191,3531,1774846584,2026-03-30 11:56:24
1223,142,191,4796,1775438611,2026-04-06 08:23:31
1223,142,192,4284,1774850213,2026-03-30 12:56:53
1223,142,192,4809,1775443675,2026-04-06 09:47:55
1223,142,216,,,
1223,142,217,,,
1223,142,249,4875,1775461554,2026-04-06 14:45:54
1224,142,129,2113,1770013550,2026-02-02 13:25:50
1224,142,130,2116,1770013684,2026-02-02 13:28:04
1224,142,131,2125,1770013781,2026-02-02 13:29:41
1224,142,132,2130,1770013518,2026-02-02 13:25:18
1224,142,140,3416,1774251126,2026-03-23 14:32:06
1224,142,141,3417,1774250989,2026-03-23 14:29:49
1224,142,144,3418,1774250854,2026-03-23 14:27:34
1224,142,145,3470,1774247558,2026-03-23 13:32:38
1224,142,153,3471,1774247819,2026-03-23 13:36:59
1224,142,154,3472,1774247927,2026-03-23 13:38:47
