userid,courseid,week_number,total_clicks,late_night_clicks,late_night_activity_ratio
1062,76,9,23,0,0.0000
1063,76,0,18,0,0.0000
1063,76,1,13,0,0.0000
1063,76,2,5,0,0.0000
1063,76,3,13,0,0.0000
1063,76,4,3,0,0.0000
1063,76,6,6,5,0.8333
1063,76,7,6,0,0.0000
1063,76,8,2,0,0.0000
1063,76,9,6,0,0.0000
1063,76,11,11,0,0.0000
1063,76,12,10,0,0.0000
1063,76,15,6,0,0.0000
1063,76,16,2,0,0.0000
1063,76,32,6,0,0.0000
1064,76,0,12,0,0.0000
1064,76,3,11,0,0.0000
1064,76,4,6,0,0.0000
1064,76,6,16,0,0.0000
1064,76,8,4,0,0.0000
1064,76,9,5,0,0.0000
1065,76,0,13,0,0.0000
1065,76,2,6,0,0.0000
1065,76,3,6,0,0.0000
1065,76,4,3,0,0.0000
1065,76,7,3,0,0.0000
1065,76,8,2,0,0.0000
1065,76,9,13,0,0.0000
1066,76,0,13,0,0.0000
1066,76,2,8,0,0.0000
1066,76,3,4,0,0.0000
1066,76,4,5,0,0.0000
1066,76,6,11,0,0.0000
1066,76,7,2,0,0.0000
1066,76,8,2,0,0.0000
1066,76,9,7,3,0.4286
1066,76,13,5,0,0.0000
1067,76,0,15,0,0.0000
1067,76,2,6,0,0.0000
1067,76,3,9,0,0.0000
1067,76,4,4,0,0.0000
1067,76,6,4,4,1.0000
1067,76,7,11,2,0.1818
1067,76,9,2,0,0.0000
1067,76,15,2,2,1.0000
1068,76,0,3,0,0.0000
1068,76,3,5,0,0.0000
1068,76,4,14,0,0.0000
1068,76,6,12,0,0.0000
1068,76,7,7,2,0.2857
1068,76,9,10,0,0.0000
1068,76,11,12,0,0.0000
1068,76,14,11,0,0.0000
1068,76,15,2,0,0.0000
1069,76,0,5,0,0.0000
1069,76,3,11,0,0.0000
1069,76,4,2,0,0.0000
1069,76,6,5,0,0.0000
1069,76,7,4,0,0.0000
1069,76,8,2,0,0.0000
1069,76,9,3,0,0.0000
1069,76,10,2,0,0.0000
1069,76,11,4,0,0.0000
1069,76,13,3,0,0.0000
1070,76,0,11,0,0.0000
1070,76,2,2,0,0.0000
1070,76,3,22,0,0.0000
1070,76,4,3,0,0.0000
1070,76,6,4,0,0.0000
1070,76,7,6,0,0.0000
1070,76,8,12,0,0.0000
1070,76,9,6,0,0.0000
1070,76,13,4,0,0.0000
1070,76,15,9,0,0.0000
1071,76,0,13,0,0.0000
1071,76,3,24,0,0.0000
1071,76,8,6,0,0.0000
1071,76,9,6,0,0.0000
1072,76,9,9,0,0.0000
1072,76,12,6,0,0.0000
1073,76,0,4,0,0.0000
1073,76,3,3,0,0.0000
1073,76,6,13,3,0.2308
1073,76,7,9,0,0.0000
1073,76,8,2,0,0.0000
1073,76,9,4,0,0.0000
1073,76,10,3,0,0.0000
1073,76,11,2,0,0.0000
1073,76,12,12,6,0.5000
1074,76,9,19,0,0.0000
1074,76,10,4,0,0.0000
1074,76,12,7,7,1.0000
1074,76,14,7,0,0.0000
1075,76,2,8,0,0.0000
1075,76,3,17,0,0.0000
1075,76,4,6,0,0.0000
1075,76,6,1,0,0.0000
1075,76,8,5,0,0.0000
1075,76,11,6,0,0.0000
1075,76,12,2,0,0.0000
1076,76,0,5,0,0.0000
1076,76,3,13,0,0.0000
1076,76,6,6,0,0.0000
1076,76,8,2,0,0.0000
1076,76,9,2,0,0.0000
1076,76,11,2,0,0.0000
1076,76,12,3,0,0.0000
1077,76,9,11,0,0.0000
1078,76,0,2,0,0.0000
1078,76,4,4,0,0.0000
1078,76,9,14,0,0.0000
1078,76,10,7,0,0.0000
1078,76,11,18,0,0.0000
1078,76,13,20,0,0.0000
1078,76,14,6,0,0.0000
1079,76,0,19,0,0.0000
1079,76,2,1,0,0.0000
1079,76,9,3,0,0.0000
1079,76,12,31,0,0.0000
1080,76,0,16,0,0.0000
1080,76,2,3,0,0.0000
1080,76,3,2,0,0.0000
1080,76,4,6,0,0.0000
1080,76,7,2,0,0.0000
1080,76,9,4,0,0.0000
1081,76,0,5,0,0.0000
1081,76,2,8,0,0.0000
1081,76,6,2,0,0.0000
1081,76,8,2,0,0.0000
1081,76,9,7,0,0.0000
1081,76,11,3,0,0.0000
1081,76,12,1,0,0.0000
1081,76,14,11,0,0.0000
1081,76,15,2,0,0.0000
1082,76,0,5,0,0.0000
1082,76,3,10,0,0.0000
1082,76,9,3,0,0.0000
1082,76,16,11,0,0.0000
1083,76,0,10,0,0.0000
1083,76,8,12,0,0.0000
1083,76,9,4,0,0.0000
1083,76,10,2,0,0.0000
1084,76,0,4,0,0.0000
1084,76,7,11,0,0.0000
1084,76,9,12,0,0.0000
1084,76,10,30,0,0.0000
1084,76,15,6,0,0.0000
1085,76,0,4,0,0.0000
1085,76,3,2,0,0.0000
1085,76,6,2,0,0.0000
1085,76,7,9,0,0.0000
1085,76,8,4,0,0.0000
1085,76,10,4,0,0.0000
1086,76,0,6,0,0.0000
1086,76,1,7,0,0.0000
1086,76,2,2,0,0.0000
1086,76,3,12,0,0.0000
1086,76,4,5,0,0.0000
1086,76,6,3,0,0.0000
1086,76,8,2,0,0.0000
1086,76,9,9,0,0.0000
1086,76,12,3,0,0.0000
1087,76,0,7,0,0.0000
1087,76,4,6,0,0.0000
1088,76,0,3,0,0.0000
1088,76,3,4,0,0.0000
1088,76,7,9,0,0.0000
1088,76,9,4,0,0.0000
1088,76,11,2,0,0.0000
1088,76,12,6,0,0.0000
1088,76,15,2,0,0.0000
1089,76,0,7,0,0.0000
1089,76,7,17,0,0.0000
1089,76,9,2,0,0.0000
1089,76,12,2,0,0.0000
1090,76,0,8,0,0.0000
1090,76,2,4,0,0.0000
1090,76,9,4,0,0.0000
1090,76,12,12,0,0.0000
1091,76,0,8,0,0.0000
1091,76,7,19,0,0.0000
1091,76,9,4,0,0.0000
1091,76,11,1,0,0.0000
1092,76,0,18,0,0.0000
1092,76,2,4,0,0.0000
1092,76,3,21,0,0.0000
1092,76,4,2,0,0.0000
1092,76,6,6,0,0.0000
1092,76,8,7,0,0.0000
1092,76,9,4,0,0.0000
1092,76,11,15,0,0.0000
1092,76,12,2,0,0.0000
1093,76,0,15,0,0.0000
1093,76,1,4,0,0.0000
1093,76,2,2,0,0.0000
1093,76,3,9,0,0.0000
1093,76,4,14,0,0.0000
1093,76,6,23,0,0.0000
1093,76,7,16,0,0.0000
1093,76,8,7,0,0.0000
1093,76,9,2,0,0.0000
1093,76,12,5,0,0.0000
1094,76,0,6,0,0.0000
1094,76,2,1,0,0.0000
1094,76,3,4,0,0.0000
1094,76,4,3,0,0.0000
1094,76,6,3,0,0.0000
1094,76,7,7,0,0.0000
1094,76,9,5,0,0.0000
1095,76,0,20,0,0.0000
1095,76,2,12,0,0.0000
1095,76,3,2,0,0.0000
1095,76,4,2,0,0.0000
1095,76,6,12,0,0.0000
1095,76,7,6,6,1.0000
1095,76,8,2,0,0.0000
1095,76,9,5,0,0.0000
1095,76,11,9,0,0.0000
1096,76,0,10,0,0.0000
1096,76,4,16,0,0.0000
1096,76,6,10,0,0.0000
1096,76,7,23,0,0.0000
1096,76,8,5,0,0.0000
1096,76,9,10,0,0.0000
1096,76,11,3,0,0.0000
1096,76,12,6,0,0.0000
1097,76,0,9,0,0.0000
1097,76,9,13,0,0.0000
1097,76,11,2,0,0.0000
1098,76,0,28,0,0.0000
1098,76,3,3,0,0.0000
1098,76,5,4,0,0.0000
1098,76,6,3,0,0.0000
1098,76,9,2,0,0.0000
1098,76,11,2,0,0.0000
1098,76,15,3,0,0.0000
1099,76,0,17,0,0.0000
1099,76,9,4,0,0.0000
1099,76,12,3,0,0.0000
1100,76,0,16,0,0.0000
1100,76,9,4,0,0.0000
1101,76,0,14,0,0.0000
1101,76,2,2,0,0.0000
1101,76,3,11,0,0.0000
1101,76,4,3,0,0.0000
1101,76,6,15,0,0.0000
1101,76,7,10,6,0.6000
1101,76,8,1,0,0.0000
1101,76,9,2,0,0.0000
1101,76,11,17,0,0.0000
1102,76,0,15,0,0.0000
1102,76,2,1,0,0.0000
1102,76,3,3,0,0.0000
1102,76,6,2,0,0.0000
1102,76,7,2,0,0.0000
1102,76,9,2,0,0.0000
1102,76,10,3,0,0.0000
1102,76,11,2,2,1.0000
1102,76,15,4,0,0.0000
1103,76,0,10,0,0.0000
1103,76,3,2,0,0.0000
1103,76,4,2,0,0.0000
1103,76,7,6,0,0.0000
1103,76,10,5,0,0.0000
1103,76,11,3,0,0.0000
1104,76,0,7,0,0.0000
1104,76,2,2,0,0.0000
1104,76,9,6,0,0.0000
1104,76,10,105,0,0.0000
1105,76,0,11,0,0.0000
1105,76,5,7,0,0.0000
1105,76,7,22,0,0.0000
1105,76,8,6,0,0.0000
1105,76,9,29,0,0.0000
1105,76,11,2,0,0.0000
1105,76,12,13,4,0.3077
1106,76,0,10,0,0.0000
1106,76,3,6,0,0.0000
1106,76,4,3,0,0.0000
1106,76,7,1,0,0.0000
1106,76,8,5,0,0.0000
1106,76,9,2,0,0.0000
1106,76,10,4,0,0.0000
1106,76,11,6,0,0.0000
1106,76,12,3,0,0.0000
1106,76,13,8,0,0.0000
1107,76,0,3,0,0.0000
1107,76,9,18,0,0.0000
1107,76,13,21,0,0.0000
1108,76,2,6,0,0.0000
1108,76,4,4,0,0.0000
1108,76,6,19,0,0.0000
1108,76,9,3,0,0.0000
1108,76,12,2,0,0.0000
1109,76,0,12,0,0.0000
1109,76,2,9,0,0.0000
1109,76,3,9,0,0.0000
1109,76,4,4,0,0.0000
1109,76,6,5,0,0.0000
1109,76,7,17,7,0.4118
1109,76,9,6,0,0.0000
1109,76,10,4,0,0.0000
1109,76,13,1,0,0.0000
1110,76,0,5,0,0.0000
1110,76,2,9,0,0.0000
1110,76,9,5,5,1.0000
1111,76,0,9,0,0.0000
1111,76,3,7,0,0.0000
1111,76,4,7,4,0.5714
1111,76,6,10,8,0.8000
1111,76,7,4,0,0.0000
1111,76,8,2,0,0.0000
1111,76,9,2,0,0.0000
1111,76,10,5,0,0.0000
1111,76,11,6,0,0.0000
1111,76,13,3,0,0.0000
2,77,0,83,0,0.0000
2,77,1,3,0,0.0000
2,77,2,1,0,0.0000
2,77,15,27,0,0.0000
2,77,16,2,0,0.0000
4,77,6,4,0,0.0000
4,77,7,4,0,0.0000
4,77,10,3,0,0.0000
65,77,1,47,0,0.0000
65,77,3,3,0,0.0000
65,77,4,20,0,0.0000
65,77,5,23,0,0.0000
65,77,6,8,0,0.0000
65,77,7,22,0,0.0000
65,77,9,9,0,0.0000
65,77,10,36,0,0.0000
65,77,11,19,0,0.0000
65,77,12,8,0,0.0000
65,77,13,26,0,0.0000
65,77,14,7,0,0.0000
65,77,15,8,0,0.0000
65,77,16,2,0,0.0000
65,77,18,2,0,0.0000
71,77,5,3,0,0.0000
1162,77,1,21,0,0.0000
1162,77,3,16,11,0.6875
1162,77,4,12,0,0.0000
1162,77,5,38,0,0.0000
1162,77,6,12,0,0.0000
1162,77,7,4,0,0.0000
1162,77,8,11,7,0.6364
1162,77,9,10,0,0.0000
1162,77,10,4,0,0.0000
1162,77,11,21,3,0.1429
1162,77,13,6,0,0.0000
1162,77,15,8,0,0.0000
1162,77,16,18,0,0.0000
1162,77,17,46,21,0.4565
1163,77,1,15,0,0.0000
1163,77,2,23,0,0.0000
1163,77,3,1,0,0.0000
1163,77,4,17,0,0.0000
1163,77,5,50,3,0.0600
1163,77,6,21,0,0.0000
1163,77,7,30,0,0.0000
1163,77,8,11,0,0.0000
1163,77,9,16,5,0.3125
1163,77,10,19,0,0.0000
1163,77,11,15,2,0.1333
1163,77,12,11,0,0.0000
1163,77,13,7,2,0.2857
1163,77,14,32,3,0.0938
1163,77,15,8,0,0.0000
1163,77,16,5,0,0.0000
1163,77,17,40,0,0.0000
1163,77,18,11,0,0.0000
1163,77,25,1,0,0.0000
1164,77,1,18,0,0.0000
1164,77,3,7,0,0.0000
1164,77,4,17,0,0.0000
1164,77,5,63,0,0.0000
1164,77,6,20,1,0.0500
1164,77,7,37,0,0.0000
1164,77,8,8,0,0.0000
1164,77,9,32,2,0.0625
1164,77,10,28,0,0.0000
1164,77,11,28,0,0.0000
1164,77,12,12,0,0.0000
1164,77,13,32,0,0.0000
1164,77,14,7,0,0.0000
1164,77,15,18,6,0.3333
1164,77,16,5,0,0.0000
1164,77,17,61,0,0.0000
1164,77,18,2,0,0.0000
1164,77,20,2,0,0.0000
1164,77,24,2,0,0.0000
1164,77,25,1,0,0.0000
1164,77,26,3,0,0.0000
1164,77,27,3,0,0.0000
1165,77,0,1,0,0.0000
1165,77,1,20,0,0.0000
1165,77,2,30,0,0.0000
1165,77,3,14,0,0.0000
1165,77,4,26,2,0.0769
1165,77,5,26,8,0.3077
1165,77,6,34,3,0.0882
1165,77,7,15,0,0.0000
1165,77,8,29,6,0.2069
1165,77,9,31,0,0.0000
1165,77,10,19,0,0.0000
1165,77,11,32,0,0.0000
1165,77,12,15,0,0.0000
1165,77,13,28,4,0.1429
1165,77,14,24,2,0.0833
1165,77,15,27,2,0.0741
1165,77,16,2,0,0.0000
1165,77,17,55,29,0.5273
1165,77,19,4,0,0.0000
1165,77,20,3,0,0.0000
1165,77,22,3,3,1.0000
1166,77,0,1,0,0.0000
1166,77,1,13,0,0.0000
1166,77,2,12,0,0.0000
1166,77,4,2,0,0.0000
1166,77,5,17,0,0.0000
1166,77,6,10,0,0.0000
1166,77,7,10,0,0.0000
1166,77,8,4,0,0.0000
1166,77,9,8,0,0.0000
1166,77,10,10,0,0.0000
1166,77,11,27,8,0.2963
1166,77,12,4,0,0.0000
1166,77,13,7,0,0.0000
1166,77,14,14,0,0.0000
1166,77,15,8,0,0.0000
1166,77,16,18,0,0.0000
1166,77,17,59,2,0.0339
1166,77,19,10,0,0.0000
1167,77,1,8,0,0.0000
1167,77,2,8,2,0.2500
1167,77,3,4,0,0.0000
1167,77,4,10,0,0.0000
1167,77,5,12,0,0.0000
1167,77,6,9,2,0.2222
1167,77,7,11,0,0.0000
1167,77,9,14,0,0.0000
1167,77,10,12,1,0.0833
1167,77,11,8,0,0.0000
1167,77,12,5,0,0.0000
1167,77,13,15,1,0.0667
1167,77,14,31,0,0.0000
1167,77,15,8,0,0.0000
1167,77,17,26,17,0.6538
1167,77,19,10,0,0.0000
1167,77,20,6,0,0.0000
1167,77,21,3,2,0.6667
1168,77,1,13,0,0.0000
1168,77,2,8,0,0.0000
1168,77,4,4,0,0.0000
1168,77,5,15,0,0.0000
1168,77,6,2,0,0.0000
1168,77,7,4,0,0.0000
1168,77,8,4,0,0.0000
1168,77,10,6,0,0.0000
1168,77,11,14,0,0.0000
1168,77,12,4,0,0.0000
1168,77,13,13,0,0.0000
1168,77,14,5,0,0.0000
1168,77,15,5,0,0.0000
1168,77,17,8,0,0.0000
1169,77,1,30,0,0.0000
1169,77,2,9,0,0.0000
1169,77,4,11,0,0.0000
1169,77,5,42,1,0.0238
1169,77,6,12,0,0.0000
1169,77,7,16,3,0.1875
1169,77,8,4,0,0.0000
1169,77,9,8,0,0.0000
1169,77,10,13,0,0.0000
1169,77,13,2,0,0.0000
1169,77,15,2,0,0.0000
1169,77,16,15,0,0.0000
1169,77,19,27,0,0.0000
1170,77,1,14,0,0.0000
1170,77,2,10,1,0.1000
1170,77,3,13,0,0.0000
1170,77,4,30,0,0.0000
1170,77,5,33,0,0.0000
1170,77,6,12,1,0.0833
1170,77,7,13,0,0.0000
1170,77,8,8,0,0.0000
1170,77,9,20,0,0.0000
1170,77,10,13,0,0.0000
1170,77,11,26,0,0.0000
1170,77,12,10,0,0.0000
1170,77,13,17,1,0.0588
1170,77,15,6,0,0.0000
1170,77,17,22,0,0.0000
1170,77,18,5,0,0.0000
1170,77,19,7,0,0.0000
1171,77,1,6,0,0.0000
1171,77,2,16,0,0.0000
1171,77,3,6,0,0.0000
1171,77,4,15,0,0.0000
1171,77,5,31,0,0.0000
1171,77,6,28,0,0.0000
1171,77,7,10,0,0.0000
1171,77,8,6,0,0.0000
1171,77,9,48,0,0.0000
1171,77,10,7,0,0.0000
1171,77,11,11,0,0.0000
1171,77,12,5,0,0.0000
1171,77,13,7,0,0.0000
1171,77,15,8,0,0.0000
1171,77,17,44,0,0.0000
1171,77,18,1,0,0.0000
1172,77,0,1,0,0.0000
1172,77,1,15,0,0.0000
1172,77,2,25,0,0.0000
1172,77,4,2,0,0.0000
1172,77,5,17,0,0.0000
1172,77,6,14,0,0.0000
1172,77,7,24,0,0.0000
1172,77,8,12,0,0.0000
1172,77,9,15,0,0.0000
1172,77,10,7,0,0.0000
1172,77,11,6,0,0.0000
1172,77,12,15,0,0.0000
1172,77,13,13,0,0.0000
1172,77,14,7,0,0.0000
1172,77,15,6,0,0.0000
1172,77,16,6,0,0.0000
1172,77,17,17,0,0.0000
1173,77,0,1,0,0.0000
1173,77,1,17,0,0.0000
1173,77,2,14,0,0.0000
1173,77,3,6,0,0.0000
1173,77,4,10,0,0.0000
1173,77,5,22,0,0.0000
1173,77,6,28,0,0.0000
1173,77,7,15,0,0.0000
1173,77,8,5,0,0.0000
1173,77,9,17,0,0.0000
1173,77,10,8,0,0.0000
1173,77,11,12,0,0.0000
1173,77,12,11,0,0.0000
1173,77,13,14,0,0.0000
1173,77,14,41,0,0.0000
1173,77,15,17,0,0.0000
1173,77,16,28,0,0.0000
1173,77,17,10,0,0.0000
1174,77,0,1,0,0.0000
1174,77,1,7,0,0.0000
1174,77,2,5,0,0.0000
1174,77,3,2,0,0.0000
1174,77,4,7,0,0.0000
1174,77,5,7,0,0.0000
1174,77,6,3,0,0.0000
1174,77,7,6,0,0.0000
1174,77,8,5,0,0.0000
1174,77,9,11,0,0.0000
1174,77,10,2,0,0.0000
1174,77,11,3,0,0.0000
1174,77,12,3,0,0.0000
1174,77,13,5,0,0.0000
1174,77,15,4,0,0.0000
1174,77,17,20,0,0.0000
1175,77,1,14,0,0.0000
1175,77,3,4,0,0.0000
1175,77,4,15,0,0.0000
1175,77,5,30,8,0.2667
1175,77,6,8,1,0.1250
1175,77,7,8,0,0.0000
1175,77,8,3,1,0.3333
1175,77,9,16,1,0.0625
1175,77,10,22,0,0.0000
1175,77,11,12,2,0.1667
1175,77,12,3,1,0.3333
1175,77,13,19,0,0.0000
1175,77,14,2,0,0.0000
1175,77,15,7,0,0.0000
1175,77,17,28,7,0.2500
1175,77,25,2,0,0.0000
1176,77,0,1,0,0.0000
1176,77,1,13,0,0.0000
1176,77,2,11,0,0.0000
1176,77,3,6,0,0.0000
1176,77,4,3,0,0.0000
1176,77,5,9,0,0.0000
1176,77,6,7,0,0.0000
1176,77,7,11,0,0.0000
1176,77,8,4,0,0.0000
1176,77,9,23,0,0.0000
1176,77,10,15,0,0.0000
1176,77,11,10,0,0.0000
1176,77,12,16,0,0.0000
1176,77,13,13,2,0.1538
1176,77,17,20,15,0.7500
1177,77,1,6,0,0.0000
1177,77,2,8,0,0.0000
1177,77,3,3,0,0.0000
1177,77,4,7,0,0.0000
1177,77,5,18,1,0.0556
1177,77,6,6,0,0.0000
1177,77,7,13,0,0.0000
1177,77,8,4,0,0.0000
1177,77,9,22,0,0.0000
1177,77,10,10,4,0.4000
1177,77,11,8,0,0.0000
1177,77,12,7,0,0.0000
1177,77,13,32,15,0.4688
1177,77,14,14,0,0.0000
1177,77,15,2,0,0.0000
1177,77,17,8,1,0.1250
1177,77,19,4,0,0.0000
1177,77,23,3,0,0.0000
1178,77,0,1,0,0.0000
1178,77,1,13,0,0.0000
1178,77,2,5,0,0.0000
1178,77,3,9,0,0.0000
1178,77,4,2,0,0.0000
1178,77,5,29,0,0.0000
1178,77,6,17,0,0.0000
1178,77,7,15,0,0.0000
1178,77,9,4,0,0.0000
1178,77,10,26,2,0.0769
1178,77,11,4,2,0.5000
1178,77,12,12,0,0.0000
1178,77,13,45,5,0.1111
1178,77,14,31,0,0.0000
1178,77,15,6,0,0.0000
1178,77,17,10,0,0.0000
1179,77,1,9,0,0.0000
1179,77,2,20,0,0.0000
1179,77,3,5,0,0.0000
1179,77,4,11,0,0.0000
1179,77,5,20,0,0.0000
1179,77,6,32,0,0.0000
1179,77,7,13,0,0.0000
1179,77,8,15,0,0.0000
1179,77,9,33,0,0.0000
1179,77,10,13,0,0.0000
1179,77,11,21,0,0.0000
1179,77,12,16,0,0.0000
1179,77,13,18,0,0.0000
1179,77,14,7,0,0.0000
1179,77,15,12,0,0.0000
1179,77,16,4,0,0.0000
1179,77,17,39,0,0.0000
1179,77,18,4,0,0.0000
1179,77,19,2,0,0.0000
1179,77,25,2,0,0.0000
1179,77,26,5,0,0.0000
1181,77,1,33,0,0.0000
1181,77,2,15,0,0.0000
1181,77,3,9,0,0.0000
1181,77,4,18,0,0.0000
1181,77,5,19,6,0.3158
1181,77,6,30,4,0.1333
1181,77,7,28,10,0.3571
1181,77,8,14,0,0.0000
1181,77,9,41,6,0.1463
1181,77,10,44,7,0.1591
1181,77,11,24,9,0.3750
1181,77,12,13,2,0.1538
1181,77,13,17,0,0.0000
1181,77,14,8,0,0.0000
1181,77,15,25,12,0.4800
1181,77,16,17,0,0.0000
1181,77,17,71,6,0.0845
1181,77,18,5,0,0.0000
1181,77,19,17,0,0.0000
1181,77,20,3,0,0.0000
1181,77,23,4,0,0.0000
1182,77,0,1,0,0.0000
1182,77,1,12,0,0.0000
1182,77,2,19,0,0.0000
1182,77,3,2,0,0.0000
1182,77,4,9,0,0.0000
1182,77,5,1,0,0.0000
1182,77,6,8,0,0.0000
1182,77,8,6,0,0.0000
1182,77,9,12,0,0.0000
1182,77,10,10,0,0.0000
1182,77,11,5,0,0.0000
1182,77,12,12,0,0.0000
1182,77,13,19,0,0.0000
1182,77,14,12,0,0.0000
1182,77,15,4,0,0.0000
1182,77,19,29,0,0.0000
1183,77,1,6,0,0.0000
1183,77,2,15,0,0.0000
1183,77,3,9,0,0.0000
1183,77,4,13,0,0.0000
1183,77,5,58,0,0.0000
1183,77,6,38,0,0.0000
1183,77,7,54,0,0.0000
1183,77,8,13,0,0.0000
1183,77,9,70,0,0.0000
1183,77,10,45,4,0.0889
1183,77,11,49,0,0.0000
1183,77,12,12,3,0.2500
1183,77,13,16,2,0.1250
1183,77,14,8,4,0.5000
1183,77,15,10,0,0.0000
1183,77,17,141,0,0.0000
1183,77,19,1,0,0.0000
1184,77,0,1,0,0.0000
1184,77,3,8,0,0.0000
1184,77,5,37,0,0.0000
1184,77,6,24,0,0.0000
1184,77,7,5,0,0.0000
1184,77,8,1,0,0.0000
1184,77,9,24,0,0.0000
1184,77,10,8,0,0.0000
1184,77,11,7,0,0.0000
1184,77,12,18,0,0.0000
1184,77,13,42,0,0.0000
1184,77,14,26,0,0.0000
1184,77,15,23,0,0.0000
1184,77,16,4,0,0.0000
1184,77,17,29,0,0.0000
1184,77,19,29,0,0.0000
1184,77,23,1,0,0.0000
1185,77,0,2,0,0.0000
1185,77,1,31,0,0.0000
1185,77,2,26,0,0.0000
1185,77,4,1,0,0.0000
1185,77,5,25,7,0.2800
1185,77,6,9,0,0.0000
1185,77,7,24,0,0.0000
1185,77,8,4,0,0.0000
1185,77,9,7,0,0.0000
1185,77,10,9,0,0.0000
1185,77,11,5,0,0.0000
1185,77,12,2,0,0.0000
1185,77,13,13,2,0.1538
1185,77,16,19,0,0.0000
1185,77,17,32,0,0.0000
1185,77,18,2,0,0.0000
1185,77,19,1,0,0.0000
1186,77,1,4,0,0.0000
1186,77,3,5,0,0.0000
1186,77,5,26,3,0.1154
1186,77,6,1,0,0.0000
1186,77,9,14,2,0.1429
1186,77,10,9,0,0.0000
1186,77,11,14,0,0.0000
1186,77,12,8,0,0.0000
1186,77,13,8,0,0.0000
1186,77,14,9,0,0.0000
1186,77,17,9,0,0.0000
1186,77,19,9,0,0.0000
1186,77,23,1,1,1.0000
1187,77,1,12,1,0.0833
1187,77,2,11,0,0.0000
1187,77,3,4,0,0.0000
1187,77,4,6,0,0.0000
1187,77,5,25,0,0.0000
1187,77,6,7,0,0.0000
1187,77,7,9,0,0.0000
1187,77,8,17,0,0.0000
1187,77,9,14,0,0.0000
1187,77,10,23,4,0.1739
1187,77,11,11,0,0.0000
1187,77,12,8,0,0.0000
1187,77,13,14,0,0.0000
1187,77,14,5,0,0.0000
1187,77,15,2,0,0.0000
1187,77,16,10,0,0.0000
1187,77,17,13,0,0.0000
1188,77,1,16,0,0.0000
1188,77,2,15,0,0.0000
1188,77,3,5,0,0.0000
1188,77,4,6,0,0.0000
1188,77,5,9,0,0.0000
1188,77,6,16,0,0.0000
1188,77,7,28,0,0.0000
1188,77,8,32,0,0.0000
1188,77,9,11,0,0.0000
1188,77,10,10,0,0.0000
1188,77,11,9,0,0.0000
1188,77,12,7,0,0.0000
1188,77,13,5,0,0.0000
1188,77,14,5,4,0.8000
1188,77,25,10,0,0.0000
1188,77,26,3,0,0.0000
1188,77,27,2,2,1.0000
1189,77,2,8,0,0.0000
1189,77,4,1,0,0.0000
1189,77,5,15,0,0.0000
1189,77,6,14,0,0.0000
1189,77,9,46,0,0.0000
1189,77,10,12,0,0.0000
1189,77,11,19,0,0.0000
1189,77,13,15,0,0.0000
1189,77,14,5,0,0.0000
1189,77,15,4,0,0.0000
1189,77,16,2,0,0.0000
1189,77,17,78,0,0.0000
1190,77,0,1,0,0.0000
1190,77,1,30,0,0.0000
1190,77,2,9,0,0.0000
1190,77,3,7,0,0.0000
1190,77,4,19,0,0.0000
1190,77,5,40,0,0.0000
1190,77,6,35,0,0.0000
1190,77,7,29,0,0.0000
1190,77,8,25,0,0.0000
1190,77,9,27,0,0.0000
1190,77,10,38,0,0.0000
1190,77,11,43,0,0.0000
1190,77,12,17,0,0.0000
1190,77,13,25,0,0.0000
1190,77,14,46,0,0.0000
1190,77,15,21,0,0.0000
1190,77,16,4,0,0.0000
1190,77,17,14,0,0.0000
1190,77,18,3,0,0.0000
1191,77,2,1,0,0.0000
1191,77,4,11,0,0.0000
1191,77,5,25,0,0.0000
1191,77,6,4,0,0.0000
1191,77,8,9,0,0.0000
1191,77,9,22,0,0.0000
1191,77,10,1,0,0.0000
1191,77,11,8,0,0.0000
1191,77,12,1,0,0.0000
1191,77,13,2,0,0.0000
1191,77,14,16,0,0.0000
1191,77,15,5,0,0.0000
1191,77,16,10,0,0.0000
1191,77,17,35,0,0.0000
1191,77,19,8,0,0.0000
1192,77,1,1,0,0.0000
1192,77,2,18,0,0.0000
1192,77,3,27,0,0.0000
1192,77,4,11,2,0.1818
1192,77,5,27,0,0.0000
1192,77,6,19,2,0.1053
1192,77,7,22,2,0.0909
1192,77,8,34,6,0.1765
1192,77,9,21,2,0.0952
1192,77,10,31,0,0.0000
1192,77,11,3,0,0.0000
1192,77,12,3,0,0.0000
1192,77,13,3,0,0.0000
1192,77,15,9,5,0.5556
1192,77,17,21,2,0.0952
1192,77,18,3,0,0.0000
1192,77,19,8,3,0.3750
1193,77,2,27,0,0.0000
1193,77,3,10,0,0.0000
1193,77,4,12,1,0.0833
1193,77,5,16,1,0.0625
1193,77,6,8,0,0.0000
1193,77,8,13,0,0.0000
1193,77,9,29,0,0.0000
1193,77,10,31,0,0.0000
1193,77,11,6,0,0.0000
1193,77,13,7,0,0.0000
1193,77,14,15,12,0.8000
1193,77,15,3,0,0.0000
1193,77,16,11,0,0.0000
1193,77,17,26,9,0.3462
1194,77,1,7,0,0.0000
1194,77,2,8,0,0.0000
1194,77,3,4,0,0.0000
1194,77,4,13,0,0.0000
1194,77,5,11,0,0.0000
1194,77,6,11,0,0.0000
1194,77,7,12,0,0.0000
1194,77,8,6,0,0.0000
1194,77,9,7,0,0.0000
1194,77,10,12,0,0.0000
1194,77,11,2,0,0.0000
1194,77,12,5,0,0.0000
1194,77,13,33,0,0.0000
