userid,courseid,week_number,click_count
1065,76,3,6
1065,76,4,3
1065,76,7,3
1065,76,8,2
1065,76,9,13
1066,76,0,13
1066,76,2,8
1066,76,3,4
1066,76,4,5
1066,76,6,11
1066,76,7,2
1066,76,8,2
1066,76,9,7
1066,76,13,5
1067,76,0,15
1067,76,2,6
1067,76,3,9
1067,76,4,4
1067,76,6,4
1067,76,7,11
1067,76,9,2
1067,76,15,2
1068,76,0,3
1068,76,3,5
1068,76,4,14
1068,76,6,12
1068,76,7,7
1068,76,9,10
1068,76,11,12
1068,76,14,11
1068,76,15,2
1069,76,0,5
1069,76,3,11
1069,76,4,2
1069,76,6,5
1069,76,7,4
1069,76,8,2
1069,76,9,3
1069,76,10,2
1069,76,11,4
1069,76,13,3
1070,76,0,11
1070,76,2,2
1070,76,3,22
1070,76,4,3
1070,76,6,4
1070,76,7,6
1070,76,8,12
1070,76,9,6
1070,76,13,4
1070,76,15,9
1071,76,0,13
1071,76,3,24
1071,76,8,6
1071,76,9,6
1072,76,9,9
1072,76,12,6
1073,76,0,4
1073,76,3,3
1073,76,6,13
1073,76,7,9
1073,76,8,2
1073,76,9,4
1073,76,10,3
1073,76,11,2
1073,76,12,12
1074,76,9,19
1074,76,10,4
1074,76,12,7
1074,76,14,7
1075,76,2,8
1075,76,3,17
1075,76,4,6
1075,76,6,1
1075,76,8,5
1075,76,11,6
1075,76,12,2
1076,76,0,5
1076,76,3,13
1076,76,6,6
1076,76,8,2
1076,76,9,2
1076,76,11,2
1076,76,12,3
1077,76,9,11
1078,76,0,2
1078,76,4,4
1078,76,9,14
1078,76,10,7
1078,76,11,18
1078,76,13,20
1078,76,14,6
1079,76,0,19
1079,76,2,1
1079,76,9,3
1079,76,12,31
1080,76,0,16
1080,76,2,3
1080,76,3,2
1080,76,4,6
1080,76,7,2
1080,76,9,4
1081,76,0,5
1081,76,2,8
1081,76,6,2
1081,76,8,2
1081,76,9,7
1081,76,11,3
1081,76,12,1
1081,76,14,11
1081,76,15,2
1082,76,0,5
1082,76,3,10
1082,76,9,3
1082,76,16,11
1083,76,0,10
1083,76,8,12
1083,76,9,4
1083,76,10,2
1084,76,0,4
1084,76,7,11
1084,76,9,12
1084,76,10,30
1084,76,15,6
1085,76,0,4
1085,76,3,2
1085,76,6,2
1085,76,7,9
1085,76,8,4
1085,76,10,4
1086,76,0,6
1086,76,1,7
1086,76,2,2
1086,76,3,12
1086,76,4,5
1086,76,6,3
1086,76,8,2
1086,76,9,9
1086,76,12,3
1087,76,0,7
1087,76,4,6
1088,76,0,3
1088,76,3,4
1088,76,7,9
1088,76,9,4
1088,76,11,2
1088,76,12,6
1088,76,15,2
1089,76,0,7
1089,76,7,17
1089,76,9,2
1089,76,12,2
1090,76,0,8
1090,76,2,4
1090,76,9,4
1090,76,12,12
1091,76,0,8
1091,76,7,19
1091,76,9,4
1091,76,11,1
1092,76,0,18
1092,76,2,4
1092,76,3,21
1092,76,4,2
1092,76,6,6
1092,76,8,7
1092,76,9,4
1092,76,11,15
1092,76,12,2
1093,76,0,15
1093,76,1,4
1093,76,2,2
1093,76,3,9
1093,76,4,14
1093,76,6,23
1093,76,7,16
1093,76,8,7
1093,76,9,2
1093,76,12,5
1094,76,0,6
1094,76,2,1
1094,76,3,4
1094,76,4,3
1094,76,6,3
1094,76,7,7
1094,76,9,5
1095,76,0,20
1095,76,2,12
1095,76,3,2
1095,76,4,2
1095,76,6,12
1095,76,7,6
1095,76,8,2
1095,76,9,5
1095,76,11,9
1096,76,0,10
1096,76,4,16
1096,76,6,10
1096,76,7,23
1096,76,8,5
1096,76,9,10
1096,76,11,3
1096,76,12,6
1097,76,0,9
1097,76,9,13
1097,76,11,2
1098,76,0,28
1098,76,3,3
1098,76,5,4
1098,76,6,3
1098,76,9,2
1098,76,11,2
1098,76,15,3
1099,76,0,17
1099,76,9,4
1099,76,12,3
1100,76,0,16
1100,76,9,4
1101,76,0,14
1101,76,2,2
1101,76,3,11
1101,76,4,3
1101,76,6,15
1101,76,7,10
1101,76,8,1
1101,76,9,2
1101,76,11,17
1102,76,0,15
1102,76,2,1
1102,76,3,3
1102,76,6,2
1102,76,7,2
1102,76,9,2
1102,76,10,3
1102,76,11,2
1102,76,15,4
1103,76,0,10
1103,76,3,2
1103,76,4,2
1103,76,7,6
1103,76,10,5
1103,76,11,3
1104,76,0,7
1104,76,2,2
1104,76,9,6
1104,76,10,105
1105,76,0,11
1105,76,5,7
1105,76,7,22
1105,76,8,6
1105,76,9,29
1105,76,11,2
1105,76,12,13
1106,76,0,10
1106,76,3,6
1106,76,4,3
1106,76,7,1
1106,76,8,5
1106,76,9,2
1106,76,10,4
1106,76,11,6
1106,76,12,3
1106,76,13,8
1107,76,0,3
1107,76,9,18
1107,76,13,21
1108,76,2,6
1108,76,4,4
1108,76,6,19
1108,76,9,3
1108,76,12,2
1109,76,0,12
1109,76,2,9
1109,76,3,9
1109,76,4,4
1109,76,6,5
1109,76,7,17
1109,76,9,6
1109,76,10,4
1109,76,13,1
1110,76,0,5
1110,76,2,9
1110,76,9,5
1111,76,0,9
1111,76,3,7
1111,76,4,7
1111,76,6,10
1111,76,7,4
1111,76,8,2
1111,76,9,2
1111,76,10,5
1111,76,11,6
1111,76,13,3
2,77,0,83
2,77,1,3
2,77,2,1
2,77,15,27
2,77,16,2
4,77,6,4
4,77,7,4
4,77,10,3
65,77,1,47
65,77,3,3
65,77,4,20
65,77,5,23
65,77,6,8
65,77,7,22
65,77,9,9
65,77,10,36
65,77,11,19
65,77,12,8
65,77,13,26
65,77,14,7
65,77,15,8
65,77,16,2
65,77,18,2
71,77,5,3
1162,77,1,21
1162,77,3,16
1162,77,4,12
1162,77,5,38
1162,77,6,12
1162,77,7,4
1162,77,8,11
1162,77,9,10
1162,77,10,4
1162,77,11,21
1162,77,13,6
1162,77,15,8
1162,77,16,18
1162,77,17,46
1163,77,1,15
1163,77,2,23
1163,77,3,1
1163,77,4,17
1163,77,5,50
1163,77,6,21
1163,77,7,30
1163,77,8,11
1163,77,9,16
1163,77,10,19
1163,77,11,15
1163,77,12,11
1163,77,13,7
1163,77,14,32
1163,77,15,8
1163,77,16,5
1163,77,17,40
1163,77,18,11
1163,77,25,1
1164,77,1,18
1164,77,3,7
1164,77,4,17
1164,77,5,63
1164,77,6,20
1164,77,7,37
1164,77,8,8
1164,77,9,32
1164,77,10,28
1164,77,11,28
1164,77,12,12
1164,77,13,32
1164,77,14,7
1164,77,15,18
1164,77,16,5
1164,77,17,61
1164,77,18,2
1164,77,20,2
1164,77,24,2
1164,77,25,1
1164,77,26,3
1164,77,27,3
1165,77,0,1
1165,77,1,20
1165,77,2,30
1165,77,3,14
1165,77,4,26
1165,77,5,26
1165,77,6,34
1165,77,7,15
1165,77,8,29
1165,77,9,31
1165,77,10,19
1165,77,11,32
1165,77,12,15
1165,77,13,28
1165,77,14,24
1165,77,15,27
1165,77,16,2
1165,77,17,55
1165,77,19,4
1165,77,20,3
1165,77,22,3
1166,77,0,1
1166,77,1,13
1166,77,2,12
1166,77,4,2
1166,77,5,17
1166,77,6,10
1166,77,7,10
1166,77,8,4
1166,77,9,8
1166,77,10,10
1166,77,11,27
1166,77,12,4
1166,77,13,7
1166,77,14,14
1166,77,15,8
1166,77,16,18
1166,77,17,59
1166,77,19,10
1167,77,1,8
1167,77,2,8
1167,77,3,4
1167,77,4,10
1167,77,5,12
1167,77,6,9
1167,77,7,11
1167,77,9,14
1167,77,10,12
1167,77,11,8
1167,77,12,5
1167,77,13,15
1167,77,14,31
1167,77,15,8
1167,77,17,26
1167,77,19,10
1167,77,20,6
1167,77,21,3
1168,77,1,13
1168,77,2,8
1168,77,4,4
1168,77,5,15
1168,77,6,2
1168,77,7,4
1168,77,8,4
1168,77,10,6
1168,77,11,14
1168,77,12,4
1168,77,13,13
1168,77,14,5
1168,77,15,5
1168,77,17,8
1169,77,1,30
1169,77,2,9
1169,77,4,11
1169,77,5,42
1169,77,6,12
1169,77,7,16
1169,77,8,4
1169,77,9,8
1169,77,10,13
1169,77,13,2
1169,77,15,2
1169,77,16,15
1169,77,19,27
1170,77,1,14
1170,77,2,10
1170,77,3,13
1170,77,4,30
1170,77,5,33
1170,77,6,12
1170,77,7,13
1170,77,8,8
1170,77,9,20
1170,77,10,13
1170,77,11,26
1170,77,12,10
1170,77,13,17
1170,77,15,6
1170,77,17,22
1170,77,18,5
1170,77,19,7
1171,77,1,6
1171,77,2,16
1171,77,3,6
1171,77,4,15
1171,77,5,31
1171,77,6,28
1171,77,7,10
1171,77,8,6
1171,77,9,48
1171,77,10,7
1171,77,11,11
1171,77,12,5
1171,77,13,7
1171,77,15,8
1171,77,17,44
1171,77,18,1
1172,77,0,1
1172,77,1,15
1172,77,2,25
1172,77,4,2
1172,77,5,17
1172,77,6,14
1172,77,7,24
1172,77,8,12
1172,77,9,15
1172,77,10,7
1172,77,11,6
1172,77,12,15
1172,77,13,13
1172,77,14,7
1172,77,15,6
1172,77,16,6
1172,77,17,17
1173,77,0,1
1173,77,1,17
1173,77,2,14
1173,77,3,6
1173,77,4,10
1173,77,5,22
1173,77,6,28
1173,77,7,15
1173,77,8,5
1173,77,9,17
1173,77,10,8
1173,77,11,12
1173,77,12,11
1173,77,13,14
1173,77,14,41
1173,77,15,17
1173,77,16,28
1173,77,17,10
1174,77,0,1
1174,77,1,7
1174,77,2,5
1174,77,3,2
1174,77,4,7
1174,77,5,7
1174,77,6,3
1174,77,7,6
1174,77,8,5
1174,77,9,11
1174,77,10,2
1174,77,11,3
1174,77,12,3
1174,77,13,5
1174,77,15,4
1174,77,17,20
1175,77,1,14
1175,77,3,4
1175,77,4,15
1175,77,5,30
1175,77,6,8
1175,77,7,8
1175,77,8,3
1175,77,9,16
1175,77,10,22
1175,77,11,12
1175,77,12,3
1175,77,13,19
1175,77,14,2
1175,77,15,7
1175,77,17,28
1175,77,25,2
1176,77,0,1
1176,77,1,13
1176,77,2,11
1176,77,3,6
1176,77,4,3
1176,77,5,9
1176,77,6,7
1176,77,7,11
1176,77,8,4
1176,77,9,23
1176,77,10,15
1176,77,11,10
1176,77,12,16
1176,77,13,13
1176,77,17,20
1177,77,1,6
1177,77,2,8
1177,77,3,3
1177,77,4,7
1177,77,5,18
1177,77,6,6
1177,77,7,13
1177,77,8,4
1177,77,9,22
1177,77,10,10
1177,77,11,8
1177,77,12,7
1177,77,13,32
1177,77,14,14
1177,77,15,2
1177,77,17,8
1177,77,19,4
1177,77,23,3
1178,77,0,1
1178,77,1,13
1178,77,2,5
1178,77,3,9
1178,77,4,2
1178,77,5,29
1178,77,6,17
1178,77,7,15
1178,77,9,4
1178,77,10,26
1178,77,11,4
1178,77,12,12
1178,77,13,45
1178,77,14,31
1178,77,15,6
1178,77,17,10
1179,77,1,9
1179,77,2,20
1179,77,3,5
1179,77,4,11
1179,77,5,20
1179,77,6,32
1179,77,7,13
1179,77,8,15
1179,77,9,33
1179,77,10,13
1179,77,11,21
1179,77,12,16
1179,77,13,18
1179,77,14,7
1179,77,15,12
1179,77,16,4
1179,77,17,39
1179,77,18,4
1179,77,19,2
1179,77,25,2
1179,77,26,5
1181,77,1,33
1181,77,2,15
1181,77,3,9
1181,77,4,18
1181,77,5,19
1181,77,6,30
1181,77,7,28
1181,77,8,14
1181,77,9,41
1181,77,10,44
1181,77,11,24
1181,77,12,13
1181,77,13,17
1181,77,14,8
1181,77,15,25
1181,77,16,17
1181,77,17,71
1181,77,18,5
1181,77,19,17
1181,77,20,3
1181,77,23,4
1182,77,0,1
1182,77,1,12
1182,77,2,19
1182,77,3,2
1182,77,4,9
1182,77,5,1
1182,77,6,8
1182,77,8,6
1182,77,9,12
1182,77,10,10
1182,77,11,5
1182,77,12,12
1182,77,13,19
1182,77,14,12
1182,77,15,4
1182,77,19,29
1183,77,1,6
1183,77,2,15
1183,77,3,9
1183,77,4,13
1183,77,5,58
1183,77,6,38
1183,77,7,54
1183,77,8,13
1183,77,9,70
1183,77,10,45
1183,77,11,49
1183,77,12,12
1183,77,13,16
1183,77,14,8
1183,77,15,10
1183,77,17,141
1183,77,19,1
1184,77,0,1
1184,77,3,8
1184,77,5,37
1184,77,6,24
1184,77,7,5
1184,77,8,1
1184,77,9,24
1184,77,10,8
1184,77,11,7
1184,77,12,18
1184,77,13,42
1184,77,14,26
1184,77,15,23
1184,77,16,4
1184,77,17,29
1184,77,19,29
1184,77,23,1
1185,77,0,2
1185,77,1,31
1185,77,2,26
1185,77,4,1
1185,77,5,25
1185,77,6,9
1185,77,7,24
1185,77,8,4
1185,77,9,7
1185,77,10,9
1185,77,11,5
1185,77,12,2
1185,77,13,13
1185,77,16,19
1185,77,17,32
1185,77,18,2
1185,77,19,1
1186,77,1,4
1186,77,3,5
1186,77,5,26
1186,77,6,1
1186,77,9,14
1186,77,10,9
1186,77,11,14
1186,77,12,8
1186,77,13,8
1186,77,14,9
1186,77,17,9
1186,77,19,9
1186,77,23,1
1187,77,1,12
1187,77,2,11
1187,77,3,4
1187,77,4,6
1187,77,5,25
1187,77,6,7
1187,77,7,9
1187,77,8,17
1187,77,9,14
1187,77,10,23
1187,77,11,11
1187,77,12,8
1187,77,13,14
1187,77,14,5
1187,77,15,2
1187,77,16,10
1187,77,17,13
1188,77,1,16
1188,77,2,15
1188,77,3,5
1188,77,4,6
1188,77,5,9
1188,77,6,16
1188,77,7,28
1188,77,8,32
1188,77,9,11
1188,77,10,10
1188,77,11,9
1188,77,12,7
1188,77,13,5
1188,77,14,5
1188,77,25,10
1188,77,26,3
1188,77,27,2
1189,77,2,8
1189,77,4,1
1189,77,5,15
1189,77,6,14
1189,77,9,46
1189,77,10,12
1189,77,11,19
1189,77,13,15
1189,77,14,5
1189,77,15,4
1189,77,16,2
1189,77,17,78
1190,77,0,1
1190,77,1,30
1190,77,2,9
1190,77,3,7
1190,77,4,19
1190,77,5,40
1190,77,6,35
1190,77,7,29
1190,77,8,25
1190,77,9,27
1190,77,10,38
1190,77,11,43
1190,77,12,17
1190,77,13,25
1190,77,14,46
1190,77,15,21
1190,77,16,4
1190,77,17,14
1190,77,18,3
1191,77,2,1
1191,77,4,11
1191,77,5,25
1191,77,6,4
1191,77,8,9
1191,77,9,22
1191,77,10,1
1191,77,11,8
1191,77,12,1
1191,77,13,2
1191,77,14,16
1191,77,15,5
1191,77,16,10
1191,77,17,35
1191,77,19,8
1192,77,1,1
1192,77,2,18
1192,77,3,27
1192,77,4,11
1192,77,5,27
1192,77,6,19
1192,77,7,22
1192,77,8,34
1192,77,9,21
1192,77,10,31
1192,77,11,3
1192,77,12,3
1192,77,13,3
1192,77,15,9
1192,77,17,21
1192,77,18,3
1192,77,19,8
1193,77,2,27
1193,77,3,10
1193,77,4,12
1193,77,5,16
1193,77,6,8
1193,77,8,13
1193,77,9,29
1193,77,10,31
1193,77,11,6
1193,77,13,7
1193,77,14,15
1193,77,15,3
1193,77,16,11
1193,77,17,26
1194,77,1,7
1194,77,2,8
1194,77,3,4
1194,77,4,13
1194,77,5,11
1194,77,6,11
1194,77,7,12
1194,77,8,6
1194,77,9,7
1194,77,10,12
1194,77,11,2
1194,77,12,5
1194,77,13,33
1194,77,14,26
1194,77,15,12
1194,77,17,59
1194,77,19,12
1195,77,0,1
1195,77,1,31
1195,77,2,7
1195,77,3,5
1195,77,4,19
1195,77,5,30
1195,77,6,12
1195,77,7,9
1195,77,8,5
1195,77,9,11
1195,77,10,23
1195,77,11,17
1195,77,12,2
1195,77,13,6
1195,77,14,9
1195,77,15,3
1195,77,16,6
1195,77,17,28
1196,77,1,3
1196,77,3,6
1196,77,4,6
1196,77,5,38
1196,77,6,26
1196,77,7,31
1196,77,8,1
1196,77,9,46
1196,77,10,26
1196,77,11,2
1196,77,12,5
1196,77,13,10
1196,77,14,2
1196,77,15,33
1196,77,17,42
1196,77,18,3
1196,77,19,1
1196,77,20,2
1196,77,24,1
1196,77,25,3
1196,77,26,12
1196,77,27,8
1197,77,2,7
1197,77,3,6
1197,77,4,8
1197,77,5,17
1197,77,6,19
1197,77,7,15
1197,77,8,21
1197,77,9,28
1197,77,10,6
1197,77,11,29
1197,77,12,16
1197,77,13,5
1197,77,14,54
1197,77,15,4
1197,77,16,3
1197,77,17,21
2,78,0,86
2,78,2,1
2,78,13,2
4,78,5,8
4,78,10,9
71,78,0,21
71,78,1,11
71,78,3,9
71,78,4,24
71,78,5,140
71,78,6,20
71,78,7,11
71,78,8,12
71,78,10,129
71,78,11,7
71,78,12,92
71,78,13,4
71,78,14,242
71,78,16,14
71,78,17,10
71,78,18,5
71,78,23,3
71,78,27,1
1162,78,1,8
1162,78,2,7
1162,78,3,6
1162,78,4,4
1162,78,5,19
1162,78,6,59
1162,78,7,29
1162,78,9,11
1162,78,10,27
1162,78,11,5
1162,78,12,7
1162,78,13,15
1162,78,14,6
1162,78,15,41
1162,78,16,42
1162,78,17,44
1163,78,1,14
1163,78,2,3
1163,78,4,12
1163,78,5,45
1163,78,6,52
1163,78,7,25
1163,78,8,1
1163,78,9,23
1163,78,10,144
1163,78,11,98
1163,78,12,80
1163,78,13,14
1163,78,14,34
1163,78,15,54
1163,78,16,5
1163,78,17,58
1163,78,19,1
1164,78,1,2
1164,78,3,1
1164,78,4,2
1164,78,5,50
1164,78,6,38
1164,78,7,51
1164,78,8,5
1164,78,9,19
1164,78,10,59
1164,78,11,79
1164,78,12,48
1164,78,13,45
1164,78,14,31
1164,78,15,61
1164,78,16,19
1164,78,17,105
1165,78,0,18
1165,78,1,23
1165,78,2,20
1165,78,3,9
1165,78,4,31
1165,78,5,30
1165,78,6,49
1165,78,7,11
1165,78,8,1
1165,78,9,36
1165,78,10,61
1165,78,11,45
1165,78,12,77
1165,78,13,57
1165,78,14,64
1165,78,15,38
1165,78,16,17
1165,78,17,61
1165,78,18,1
1165,78,26,5
1166,78,0,5
1166,78,1,19
1166,78,2,3
1166,78,5,8
1166,78,6,28
1166,78,7,19
1166,78,9,9
1166,78,10,85
1166,78,11,80
1166,78,12,36
1166,78,13,18
1166,78,14,28
1166,78,15,49
1166,78,16,43
1166,78,17,65
1166,78,19,3
1167,78,0,6
1167,78,1,14
1167,78,2,5
1167,78,3,15
1167,78,4,9
1167,78,5,11
1167,78,6,25
1167,78,7,33
1167,78,8,6
1167,78,9,1
1167,78,10,195
1167,78,11,65
1167,78,12,22
1167,78,13,11
1167,78,14,28
1167,78,15,19
1167,78,17,38
1167,78,26,1
1168,78,1,15
1168,78,2,5
1168,78,3,1
1168,78,5,7
1168,78,10,21
1168,78,11,4
1168,78,12,11
1168,78,13,8
1168,78,14,2
1168,78,15,21
1168,78,17,4
1169,78,0,1
1169,78,1,31
1169,78,2,7
1169,78,4,21
1169,78,5,21
1169,78,6,48
1169,78,7,7
1169,78,8,3
1169,78,9,16
1169,78,10,68
1169,78,11,16
1169,78,12,11
1169,78,14,13
1169,78,16,27
1169,78,17,3
1169,78,18,2
1169,78,19,8
1170,78,0,12
1170,78,1,23
1170,78,2,8
1170,78,4,10
1170,78,5,25
1170,78,6,18
1170,78,7,14
1170,78,8,12
1170,78,9,7
1170,78,10,32
1170,78,11,37
1170,78,12,28
1170,78,13,10
1170,78,14,9
1170,78,15,1
1170,78,17,13
1170,78,18,2
1170,78,19,8
1171,78,0,4
1171,78,1,20
1171,78,2,5
1171,78,3,8
1171,78,4,10
1171,78,5,34
1171,78,6,40
1171,78,7,23
1171,78,8,8
1171,78,9,20
1171,78,10,38
1171,78,11,29
1171,78,12,32
1171,78,13,26
1171,78,14,25
1171,78,15,5
1171,78,16,22
1171,78,17,23
1171,78,18,3
1172,78,0,5
1172,78,1,22
1172,78,2,15
1172,78,4,19
1172,78,5,61
1172,78,6,9
1172,78,7,29
1172,78,8,6
1172,78,9,3
1172,78,10,22
1172,78,11,8
1172,78,12,16
1172,78,13,7
1172,78,14,12
1172,78,15,3
1172,78,16,1
1172,78,17,16
1173,78,0,3
1173,78,1,11
1173,78,2,16
1173,78,4,4
1173,78,5,16
1173,78,6,41
1173,78,7,19
1173,78,8,11
1173,78,9,18
1173,78,10,27
1173,78,11,11
1173,78,12,17
1173,78,13,29
1173,78,14,37
1173,78,15,21
1173,78,16,38
1173,78,17,17
1174,78,0,13
1174,78,1,6
1174,78,2,4
1174,78,3,3
1174,78,4,15
1174,78,5,15
1174,78,6,6
1174,78,7,19
1174,78,8,10
1174,78,9,6
1174,78,10,16
1174,78,11,7
1174,78,12,11
1174,78,13,11
1174,78,14,8
1174,78,17,20
1174,78,18,3
1174,78,19,2
1175,78,0,1
1175,78,1,6
1175,78,2,5
1175,78,4,20
1175,78,5,6
1175,78,6,30
1175,78,7,10
1175,78,8,9
1175,78,9,3
1175,78,10,122
1175,78,11,25
1175,78,12,19
1175,78,13,42
1175,78,14,12
1175,78,15,1
1175,78,17,15
1175,78,18,2
1176,78,0,4
1176,78,1,9
1176,78,2,2
1176,78,4,4
1176,78,5,8
1176,78,6,19
1176,78,7,11
1176,78,8,2
1176,78,9,8
1176,78,10,44
1176,78,11,14
1176,78,12,15
1176,78,13,16
1176,78,14,51
1176,78,17,42
1177,78,0,4
1177,78,1,8
1177,78,2,3
1177,78,3,5
1177,78,4,2
1177,78,5,17
1177,78,6,9
1177,78,7,15
1177,78,8,26
1177,78,9,22
1177,78,10,35
1177,78,11,74
1177,78,12,6
1177,78,13,4
1177,78,14,29
1177,78,17,36
1177,78,19,6
1177,78,24,2
1178,78,0,13
1178,78,1,10
1178,78,2,3
1178,78,3,2
1178,78,4,12
1178,78,5,31
1178,78,6,17
1178,78,7,42
1178,78,8,32
1178,78,9,20
1178,78,10,115
1178,78,11,56
1178,78,12,155
1178,78,13,54
1178,78,14,75
1178,78,15,27
1178,78,17,1
1178,78,19,2
1179,78,0,16
1179,78,1,25
1179,78,2,11
1179,78,3,19
1179,78,4,38
1179,78,5,22
1179,78,6,42
1179,78,7,26
1179,78,8,7
1179,78,9,14
1179,78,10,45
1179,78,11,61
1179,78,12,33
1179,78,13,52
1179,78,14,19
1179,78,15,32
1179,78,16,41
1179,78,17,33
1179,78,18,2
1179,78,19,1
1181,78,1,48
1181,78,2,7
1181,78,3,2
1181,78,4,4
1181,78,5,22
1181,78,6,27
1181,78,7,22
1181,78,8,3
1181,78,9,17
1181,78,10,41
1181,78,11,16
1181,78,12,15
1181,78,13,26
1181,78,14,17
1181,78,15,7
1181,78,17,77
1182,78,0,42
1182,78,1,10
1182,78,2,5
1182,78,3,8
1182,78,5,4
1182,78,6,17
1182,78,8,8
1182,78,10,31
1182,78,11,23
1182,78,12,19
1182,78,13,1
1182,78,14,9
1182,78,15,2
1182,78,18,1
1182,78,19,18
1182,78,20,13
1183,78,0,8
1183,78,1,5
1183,78,2,10
1183,78,3,2
1183,78,4,18
1183,78,5,45
1183,78,6,63
1183,78,7,72
1183,78,8,7
1183,78,9,22
1183,78,10,150
1183,78,11,13
1183,78,12,13
1183,78,13,34
1183,78,14,44
1183,78,15,85
1183,78,16,5
1183,78,17,178
1183,78,19,2
1184,78,0,4
1184,78,1,4
1184,78,2,2
1184,78,3,3
1184,78,5,23
1184,78,6,41
1184,78,7,68
1184,78,8,3
1184,78,9,3
1184,78,10,64
1184,78,11,30
1184,78,12,10
1184,78,13,21
1184,78,14,15
1184,78,15,25
1184,78,16,3
1184,78,17,111
1184,78,19,31
1185,78,0,8
1185,78,1,5
1185,78,2,6
1185,78,4,12
1185,78,5,19
1185,78,6,21
1185,78,7,24
1185,78,9,12
1185,78,10,38
1185,78,11,18
1185,78,12,30
1185,78,13,12
1185,78,14,33
1185,78,15,6
1185,78,16,25
1185,78,17,102
1186,78,0,4
1186,78,1,4
1186,78,5,30
1186,78,6,10
1186,78,7,21
1186,78,8,12
1186,78,9,15
1186,78,10,39
1186,78,11,4
1186,78,12,23
1186,78,13,14
1186,78,14,14
1186,78,15,3
1186,78,16,1
1186,78,17,33
1186,78,19,5
1186,78,25,1
1187,78,0,5
1187,78,1,21
1187,78,2,7
1187,78,3,1
1187,78,4,12
1187,78,5,21
1187,78,6,32
1187,78,7,20
1187,78,8,13
1187,78,9,10
1187,78,10,65
1187,78,11,12
1187,78,12,15
1187,78,13,10
1187,78,14,11
1187,78,15,1
1187,78,16,6
1187,78,17,52
1188,78,1,14
1188,78,2,5
1188,78,3,3
1188,78,4,6
1188,78,5,17
1188,78,6,22
1188,78,7,55
1188,78,8,21
1188,78,9,15
1188,78,10,48
1188,78,11,14
1188,78,12,12
1188,78,13,6
1188,78,14,15
1188,78,24,1
1188,78,25,1
1188,78,26,2
1189,78,1,19
1189,78,2,6
1189,78,3,9
1189,78,4,18
1189,78,5,15
1189,78,6,27
1189,78,7,38
1189,78,8,7
1189,78,9,10
1189,78,10,39
1189,78,11,34
1189,78,12,5
1189,78,13,27
1189,78,14,8
1189,78,16,4
1189,78,17,126
1190,78,0,12
1190,78,1,18
1190,78,2,16
1190,78,3,15
1190,78,4,24
1190,78,5,43
1190,78,6,20
1190,78,7,23
1190,78,8,12
1190,78,9,22
1190,78,10,69
1190,78,11,86
1190,78,12,57
1190,78,13,29
1190,78,14,104
1190,78,15,37
1190,78,16,31
1190,78,17,28
1191,78,0,4
1191,78,1,2
1191,78,2,6
1191,78,5,6
1191,78,6,8
1191,78,7,8
1191,78,9,7
1191,78,10,21
1191,78,11,40
1191,78,12,9
1191,78,13,15
1191,78,14,4
1191,78,15,2
1191,78,17,44
1191,78,19,5
1192,78,1,17
1192,78,2,2
1192,78,4,1
1192,78,5,11
1192,78,6,18
1192,78,7,12
1192,78,9,9
1192,78,10,26
1192,78,11,11
1192,78,12,13
1192,78,14,16
1192,78,15,6
1192,78,17,3
1193,78,0,6
1193,78,1,15
1193,78,2,37
1193,78,3,17
1193,78,4,14
1193,78,5,35
1193,78,6,16
1193,78,7,17
1193,78,8,2
1193,78,9,13
1193,78,10,53
1193,78,11,2
1193,78,12,36
1193,78,13,49
1193,78,14,37
1193,78,15,10
1193,78,16,44
1193,78,17,70
1194,78,0,5
1194,78,1,16
1194,78,2,6
1194,78,3,2
1194,78,4,4
1194,78,5,30
1194,78,6,13
1194,78,7,10
1194,78,8,7
1194,78,9,13
1194,78,10,20
1194,78,11,8
1194,78,12,96
1194,78,13,2
1194,78,14,33
1194,78,15,24
1194,78,17,74
1195,78,0,27
1195,78,1,13
1195,78,2,8
1195,78,3,4
1195,78,4,19
1195,78,5,22
1195,78,6,23
1195,78,7,19
1195,78,8,1
1195,78,9,6
1195,78,10,44
1195,78,11,54
1195,78,12,20
1195,78,13,11
1195,78,14,22
1195,78,15,9
1195,78,16,13
1195,78,17,31
1195,78,27,2
1196,78,0,4
1196,78,2,3
1196,78,4,16
1196,78,5,6
1196,78,6,27
1196,78,7,34
1196,78,9,1
1196,78,10,30
1196,78,11,1
1196,78,12,2
1196,78,13,8
1196,78,14,5
1196,78,17,78
1196,78,27,1
1197,78,0,1
1197,78,1,8
1197,78,2,1
1197,78,3,2
1197,78,4,18
1197,78,5,17
1197,78,6,32
1197,78,7,36
1197,78,8,5
1197,78,9,13
1197,78,10,86
1197,78,11,40
1197,78,12,25
1197,78,13,22
1197,78,14,12
1197,78,15,36
1197,78,16,11
1197,78,17,14
2,79,0,83
2,79,2,1
2,79,8,21
2,79,13,1
2,79,15,43
2,79,16,1
67,79,8,1
67,79,14,103
71,79,6,1
71,79,12,3
1162,79,2,2
1162,79,4,1
1162,79,5,1
1162,79,15,39
1162,79,16,9
1162,79,17,29
1163,79,0,3
1163,79,1,4
1163,79,4,1
1163,79,5,3
1163,79,15,14
1163,79,16,1
1163,79,17,138
1163,79,18,1
1164,79,1,3
1164,79,15,4
1164,79,17,73
1165,79,0,1
1165,79,1,1
1165,79,2,1
1165,79,4,1
1165,79,5,1
1165,79,6,1
